1,Trinity_,Trinity_,1945,JUL,16,11:29:21.0,NM,33.67530,-106.47470,
2,Alberta_,Little_Boy_,1945,AUG,5,23:16:02.0,-JP,34.39140,132.45810,
3,Alberta_,Fat_Man_,1945,AUG,9,01:58:00.0,-JP,32.77020,129.86570,
4,Crossroads_,Able_,1946,JUN,30,21:01:00.0,BK,11.58000,165.50000,
5,Crossroads_,Baker_,1946,JUL,24,21:34:59.8,BK,11.58330,165.50000,
6,Sandstone_,X-ray_,1948,APR,14,18:16:59.0,EN,11.67000,162.24000,
7,Sandstone_,Yoke_,1948,APR,30,18:08:59.0,EN,11.62000,162.33000,
8,Sandstone_,Zebra_,1948,MAY,14,18:04:00.0,EN,11.56000,162.35000,
9,Ranger_,Able_,1951,JAN,27,13:44:51.0,NTS-FF,36.80000,-115.95000,
10,Ranger_,Baker_,1951,JAN,28,13:52:04.5,NTS-FF,36.80000,-115.95000,
11,Ranger_,Easy_,1951,FEB,1,13:46:39.5,NTS-FF,36.80000,-115.95000,
12,Ranger_,Baker-2_,1951,FEB,2,13:48:48.0,NTS-FF,36.80000,-115.95000,
13,Ranger_,Fox_,1951,FEB,6,13:46:55.0,NTS-FF,36.80000,-115.95000,
14,Greenhouse_,Dog_,1951,APR,7,17:33:57.8,EN,11.55580,162.35440,
15,Greenhouse_,Easy_,1951,APR,20,17:27:00.1,EN,11.66890,162.24030,
16,Greenhouse_,George_,1951,MAY,8,20:30:00.7,EN,11.62690,162.31470,
17,Greenhouse_,Item_,1951,MAY,24,17:16:59.3,EN,11.67300,162.24860,
18,Buster_,Able_,1951,OCT,22,14:00:00.0,NTS-YF,37.08390,-116.02390,
19,Buster_,Baker_,1951,OCT,28,15:20:08.9,NTS-YF,37.08500,-116.02000,
20,Buster_,Charlie_,1951,OCT,30,15:00:29.8,NTS-YF,37.08500,-116.02030,
21,Buster_,Dog_,1951,NOV,1,15:30:01.6,NTS-YF,37.08470,-116.01970,
22,Buster_,Easy_,1951,NOV,5,16:29:58.2,NTS-YF,37.09190,-116.02440,
23,Jangle_,Sugar_,1951,NOV,19,16:59:59.7,NTS-YF,37.13170,-116.03860,
24,Jangle_,Uncle_,1951,NOV,29,19:59:59.7,NTS-YF,37.16970,-116.04250,
25,Tumbler_,Able_,1952,APR,1,17:00:07.5,NTS-FF,36.79830,-115.93560,
26,Tumbler_,Baker_,1952,APR,15,17:29:57.1,NTS-YF,37.08420,-116.01940,
27,Tumbler_,Charlie_,1952,APR,22,17:30:10.0,NTS-YF,37.08440,-116.02030,
28,Snapper_,Dog_,1952,MAY,1,16:29:59.1,NTS-YF,37.08420,-116.02030,
29,Snapper_,Easy_,1952,MAY,7,12:14:59.3,NTS-YF,37.05310,-116.10560,
30,Snapper_,Fox_,1952,MAY,25,11:59:59.6,NTS-YF,37.09560,-116.10560,
31,Snapper_,George_,1952,JUN,1,11:54:59.8,NTS-YF,37.04810,-116.02110,
32,Snapper_,How_,1952,JUN,5,11:55:00.3,NTS-YF,37.13860,-116.11780,
33,Ivy_,Mike_,1952,OCT,31,19:14:59.4,EN,11.23720,162.19640,
34,Ivy_,King_,1952,NOV,15,23:30:00.0,EN,11.56220,162.35250,
35,Upshot-Knothole,Annie_,1953,MAR,17,13:20:00.3,NTS-YF,37.04780,-116.02110,
36,Upshot-Knothole,Nancy_,1953,MAR,24,13:10:00.0,NTS-YF,37.09560,-116.10280,
37,Upshot-Knothole,Ruth_,1953,MAR,31,13:00:00.0,NTS-YF,37.08280,-116.02390,
38,Upshot-Knothole,Dixie_,1953,APR,6,15:29:38.4,NTS-YF,37.08470,-116.01800,
39,Upshot-Knothole,Ray_,1953,APR,11,12:44:59.8,NTS-YF,37.09890,-116.09250,
40,Upshot-Knothole,Badger_,1953,APR,18,12:35:00.0,NTS-YF,37.13830,-116.11780,
41,Upshot-Knothole,Simon_,1953,APR,25,12:29:59.8,NTS-YF,37.05310,-116.10280,
42,Upshot-Knothole,Encore_,1953,MAY,8,15:29:55.4,NTS-FF,36.80000,-115.92890,
43,Upshot-Knothole,Harry_,1953,MAY,19,12:04:59.5,NTS-YF,37.04030,-116.02530,
44,Upshot-Knothole,Grable_,1953,MAY,25,15:30:00.3,NTS-FF,36.79310,-115.91470,
45,Upshot-Knothole,Climax_,1953,JUN,4,11:14:56.7,NTS-YF,37.08750,-116.01830,
46,Castle_,Bravo_,1954,FEB,28,18:45:00.0,BK,11.69080,165.27360,
47,Castle_,Romeo_,1954,MAR,26,18:30:00.4,BK,11.69080,165.27300,
48,Castle_,Koon_,1954,APR,6,18:20:00.4,BK,11.49670,165.36750,
49,Castle_,Union_,1954,APR,25,18:10:00.6,BK,11.66640,165.38720,
50,Castle_,Yankee_,1954,MAY,4,18:10:00.1,BK,11.66560,165.38690,
51,Castle_,Nectar_,1954,MAY,13,18:20:00.1,EN,11.67050,162.19640,
52,Teapot_,Wasp_,1955,FEB,18,19:59:59.2,NTS-YF,37.08670,-116.02190,
53,Teapot_,Moth_,1955,FEB,22,13:45:00.0,NTS-YF,37.04780,-116.02110,
54,Teapot_,Tesla_,1955,MAR,1,13:30:00.3,NTS-YF,37.12550,-116.04750,
55,Teapot_,Turk_,1955,MAR,7,13:20:00.2,NTS-YF,37.13830,-116.11750,
56,Teapot_,Hornet_,1955,MAR,12,13:19:59.8,NTS-YF,37.04030,-116.02530,
57,Teapot_,Bee_,1955,MAR,22,13:04:59.9,NTS-YF,37.09470,-116.02390,
58,Teapot_,Ess_,1955,MAR,23,20:30:00.0,NTS-YF,37.16830,-116.04390,
59,Teapot_,Apple-1_,1955,MAR,29,12:55:00.1,NTS-YF,37.09560,-116.10280,
60,Teapot_,Wasp_Prime_,1955,MAR,29,17:59:54.8,NTS-YF,37.08670,-116.05780,
61,Teapot_,HA_(High_Altitude)_,1955,APR,6,18:00:04.1,NTS-YF,37.02860,-116.05780,
62,Teapot_,Post_,1955,APR,9,12:30:00.2,NTS-YF,37.12220,-116.03440,
63,Teapot_,MET_(Military_Effects_T,1955,APR,15,19:15:00.3,NTS-FF,36.79810,-115.92890,
64,Teapot_,Apple-2_,1955,MAY,5,12:10:00.0,NTS-YF,37.05310,-116.10250,
65,Wigwam_,Wigwam_,1955,MAY,14,20:00:00.0,-PAC,28.73330,-126.26670,
66,Teapot_,Zucchini_,1955,MAY,15,11:59:59.9,NTS-YF,37.09470,-116.02390,
67,Project_56_,Project_56_No._1_,1955,NOV,1,22:10,NTS-FF,36.90000,-115.95000,
68,Project_56_,Project_56_No._2_,1955,NOV,3,21:15,NTS-FF,36.90000,-115.95000,
69,Project_56_,Project_56_No._3_,1955,NOV,5,19:55,NTS-FF,36.90000,-115.95000,
70,Project_56_,Project_56_No._4_,1956,JAN,18,21:30,NTS-FF,36.90000,-115.95000,
71,Redwing_,Lacrosse_,1956,MAY,4,18:25:29.9,EN,11.55780,162.35500,
72,Redwing_,Cherokee_,1956,MAY,20,17:50:38.7,BK,11.66830,165.39420,
73,Redwing_,Zuni_,1956,MAY,27,17:56:00.3,BK,11.49670,165.36920,
74,Redwing_,Yuma_,1956,MAY,27,19:56,EN,11.62000,162.33000,
75,Redwing_,Erie_,1956,MAY,30,18:15:29.3,EN,11.54440,162.36440,
76,Redwing_,Seminole_,1956,JUN,6,00:55:30.0,EN,11.67640,162.22220,
77,Redwing_,Flathead_,1956,JUN,11,18:26:00.1,BK,11.60000,165.45140,
78,Redwing_,Blackfoot_,1956,JUN,11,18:26:00.3,EN,11.55110,162.35860,
79,Redwing_,Kickapoo_,1956,JUN,13,23:26,EN,11.62000,162.33000,
80,Redwing_,Osage_,1956,JUN,16,01:13:53.1,EN,11.54670,162.36080,
81,Redwing_,Inca_,1956,JUN,21,21:26,EN,11.63000,162.35000,
82,Redwing_,Dakota_,1956,JUN,25,18:06:00.2,BK,11.60280,165.45140,
83,Redwing_,Mohawk_,1956,JUL,2,18:06,EN,11.63000,162.31000,
84,Redwing_,Apache_,1956,JUL,8,18:06:00.2,EN,11.67140,162.20030,
