352,Niblick_,Fore_,1964,JAN,16,16:00:00.15,NTS-YF,37.14228,-116.04911,
353,Niblick_,Oconto_,1964,JAN,23,16:00:00.15,NTS-YF,37.12642,-116.03633,
354,Niblick_,Club_,1964,JAN,30,16:00:00.15,NTS-YF,37.13621,-116.07066,
355,Niblick_,Solendon_,1964,FEB,12,15:38:00.12,NTS-YF,37.05661,-116.02924,
356,Niblick_,Bunker_,1964,FEB,13,15:30:00.15,NTS-YF,37.13202,-116.03234,
357,Niblick_,Bonefish_,1964,FEB,18,15:37:19.12,NTS-YF,37.05938,-116.03332,
358,Niblick_,Mackerel_,1964,FEB,18,15:37:37.124,NTS-YF,37.09563,-116.05072,
359,Niblick_,Klickitat_,1964,FEB,20,15:30:00.15,NTS-YF,37.15089,-116.04011,
360,Niblick_,Handicap_,1964,MAR,12,15:00:00.01,NTS-YF,37.12993,-116.03634,
361,Niblick_,Pike_,1964,MAR,13,16:02:00.12,NTS-YF,37.05047,-116.01147,
362,Niblick_,Hook_,1964,APR,14,14:40:00.15,NTS-YF,37.12892,-116.02983,
363,Niblick_,Sturgeon_,1964,APR,15,14:30:00.12,NTS-YF,37.04392,-116.01836,
364,Niblick_,Bogey_,1964,APR,17,15:29:52.28,NTS-YF,37.11949,-116.03389,
365,Niblick_,Turf_,1964,APR,24,20:10:00.15,NTS-YF,37.14958,-116.05539,
366,Niblick_,Pipefish_,1964,APR,29,20:47:00.12,NTS-YF,37.03956,-116.02664,
367,Niblick_,Driver_,1964,MAY,7,13:00:00.15,NTS-YF,37.12026,-116.04029,
368,Niblick_,Backswing_,1964,MAY,14,14:40:00.15,NTS-YF,37.11733,-116.03894,
369,Niblick_,Minnow_,1964,MAY,15,16:15:00.12,NTS-YF,37.04169,-116.01222,
370,Niblick_,Ace_,1964,JUN,11,16:45:00.15,NTS-YF,37.14861,-116.07600,
371,Niblick_,Bitterling_,1964,JUN,12,14:01:00.10,NTS-YF,37.03894,-116.01225,
372,Niblick_,Duffer_,1964,JUN,18,13:30:00.20,NTS-YF,37.16599,-116.03841,
373,Niblick_,Fade_,1964,JUN,25,13:30:00.14,NTS-YF,37.11114,-116.02878,
374,Niblick_,Dub_,1964,JUN,30,13:33:00.14,NTS-YF,37.17442,-116.05639,
375,Whetstone_,Bye_,1964,JUL,16,13:15:00.15,NTS-YF,37.18219,-116.04536,
376,Whetstone_,Links_,1964,JUL,23,13:30:00.15,NTS-YF,37.11376,-116.03201,
377,Whetstone_,Trogon_,1964,JUL,24,18:30:00.04,NTS-YF,37.04608,-116.01219,
378,Whetstone_,Alva_,1964,AUG,19,16:00:00.14,NTS-YF,37.15900,-116.08308,
379,Whetstone_,Canvasback_,1964,AUG,22,22:17:00.06,NTS-YF,37.06533,-116.01544,
380,Whetstone_,Player_,1964,AUG,27,14:30:00.15,NTS-YF,37.11736,-116.04066,
381,Whetstone_,Haddock_,1964,AUG,28,17:06:00.04,NTS-YF,37.06703,-116.02228,
382,Whetstone_,Guanay_,1964,SEP,4,18:15:00.08,NTS-YF,37.01758,-116.02269,
383,Whetstone_,Spoon_,1964,SEP,11,14:00:00.10,NTS-YF,37.11400,-116.02500,
384,Whetstone_,Auk_,1964,OCT,2,20:03:00.04,NTS-YF,37.07792,-116.00850,
385,Whetstone_,Par_,1964,OCT,9,14:00:00.12,NTS-YF,37.15133,-116.07700,
386,Whetstone_,Barbel_,1964,OCT,16,15:59:30.038,NTS-YF,37.03950,-116.01567,
387,Whetstone_,Turnstone_,1964,OCT,16,15:59:30.03,NTS-YF,37.03300,-116.02600,
388,Whetstone_,Salmon_,1964,OCT,22,16:00:00.00,-MS,31.14210,-89.56990,
389,Whetstone_,Garden_,1964,OCT,23,15:00:00.94,NTS-YF,37.11703,-116.03115,
390,Whetstone_,Forest_,1964,OCT,31,17:04:58.61,NTS-YF,37.10722,-116.03225,
391,Whetstone_,Handcar_,1964,NOV,5,15:00:00.11,NTS-YF,37.17436,-116.06703,
392,Whetstone_,Crepe_,1964,DEC,5,21:15:00.10,NTS-YF,37.11442,-116.05344,
393,Whetstone_,Drill_(Source-Lower)S,1964,DEC,5,21:15:00.16,NTS-YF,37.13428,-116.06975,
394,Whetstone_,Drill_(Target-Upper)SS,1964,DEC,5,21:15:00.16,NTS-YF,37.13428,-116.06975,
395,Whetstone_,Parrot_,1964,DEC,16,20:00:00.04,NTS-YF,37.03483,-116.01228,
396,Whetstone_,Cassowary_,1964,DEC,16,20:00:00.07,NTS-YF,37.03956,-116.02389,
397,Whetstone_,Hoopoe_,1964,DEC,16,20:00:00.07,NTS-YF,37.04800,-116.03400,
398,Whetstone_,Mudpack_,1964,DEC,16,20:10:00.10,NTS-YF,37.17781,-116.06700,
399,Whetstone_,Sulky_,1964,DEC,18,19:35:00.09,NTS-18,37.08250,-116.34250,
400,Whetstone_,Wool_,1965,JAN,14,16:00:00.14,NTS-YF,37.11900,-116.02478,
401,Whetstone_,Tern_,1965,JAN,29,18:22:00.03,NTS-YF,37.04499,-116.01323,
402,Whetstone_,Cashmere_,1965,FEB,4,15:30:00.11,NTS-YF,37.13075,-116.06158,
403,Whetstone_,Alpaca_,1965,FEB,12,15:10:29.49,NTS-YF,37.16453,-116.07656,
404,Whetstone_,Merlin_,1965,FEB,16,17:30:00.04,NTS-YF,37.05164,-116.02381,
405,Whetstone_,Wishbone_,1965,FEB,18,16:18:47.15,NTS-FF,36.81700,-115.95000,
406,Whetstone_,Seersucker_,1965,FEB,19,15:28:54.11,NTS-YF,37.11728,-116.03098,
