SERIES,SHOT,YEAR,MON,LAT,LONG,HOB,TYPE,PUR,CRAT,DEVIC,WARHEAD
,,1979,JUN,52.9,56.5,-1400,UG-S,I-OS,,,
,,",5,6,8,",JUN,52.9,56.5,-1390,UG-S,I-OS,,,
,,1979,JUN,49.82583,78.09944,-152,UG-T,WR,,,
,,",5,6,7,",JUN,49.94861,78.81806,,UG-S,WR,,,
,,1979,JUN,49.94861,78.81806,,UG-S,WR,,,
,,1980,JUN,49.94861,78.81806,,UG-S,WR,,,
,,1980,JUL,49.79056,78.09083,,UG-T,WR,,,
,,",5,6,8,",JUL,49.79056,78.09083,,UG-T,WR,,,
,,1980,SEP,49.93667,78.7975,,UG-S,WR,,,
,,",5,6,8,",SEP,49.78333,78.08056,,UG-T,WE,,,
,,1980,OCT,46.757,48.275,-1025,UG-S,I-CV,,,
,,1980,OCT,73.336,54.94,-600,UG-T,WR,,,
,,",5,6,7,",OCT,73.336,54.94,,UG-T,WR,,,
,,1980,OCT,73.336,54.94,,UG-T,WR,,,
,,1980,OCT,73.336,54.94,,UG-T,WR,,,
,,",5,6,8,",OCT,73.3,54.9,,UG-T,WR,,,
,,1980,OCT,73.3,54.9,,UG-T,WR,,,
,,1980,OCT,73.3,54.9,,UG-T,WR,,,
,,1980,OCT,49.9675,79.0225,-440,UG-S,WR,,,
,,",5,6,7,",OCT,49.9675,79.0225,-510,UG-S,WR,,,
,,1980,OCT,49.75167,78.13167,,UG-T,WR,,,
,,1980,NOV,60.8,97.55,-720,UG-S,I-SS,,,
,,1980,DEC,49.75167,78.13167,-36,UG-T,WR,,,
,,1980,DEC,49.83083,78.11389,,UG-T,WR,,,
,,",5,6,7,",DEC,49.83083,78.11389,,UG-T,WR,,,
,,1980,DEC,49.83083,78.11389,,UG-T,WR,,,
,,1980,DEC,61.75,66.75,-2485,UG-S,I-OS,,,
,,1980,DEC,49.90889,78.91861,,UG-S,WR,,,
,,",5,6,8,",DEC,49.90889,78.91861,,UG-S,WR,,,
,,1980,DEC,49.90889,78.91861,,UG-S,WR,,,
,,1980,DEC,49.82611,78.09194,,UG-T,WR,,,
,,",5,6,7,",DEC,50.06194,78.97528,,UG-S,WR,,,
,,1980,DEC,50.06194,78.97528,,UG-S,WR,,,
,,",5,6,8,",MAR,49.82333,78.04167,,UG-T,SE,,,
,,1980,MAR,50.01806,78.97881,,UG-S,WR,,,
,,1980,MAR,50.01806,78.97881,,UG-S,FS,,,
,,1980,MAR,50.01806,78.97881,,UG-S,FS,,,
,,1980,APR,49.89889,78.80861,,UG-S,WR,,,
,,1980,APR,49.89889,78.80861,,UG-S,WR,,,
,,1980,APR,49.89889,78.80861,,UG-S,WR,,,
,,1980,MAY,68.2,53.5,-1511,UG-S,I-FE,,,
,,1980,MAY,49.98694,78.97056,,UG-S,WR,,,
,,1980,JUN,49.82333,78.04167,,UG-T,SE,,,
,,",5,6,7,",JUN,49.7675,78.08083,,UG-T,WR,,,
,,1980,JUN,49.7675,78.08083,,UG-T,WR,,,
,,1980,JUL,49.80139,78.13139,-146,UG-T,WR,,,
,,1980,AUG,49.75222,78.05306,,UG-T,WR,,,
,,1980,AUG,49.75222,78.05306,,UG-T,WR,,,
,,1980,AUG,49.75222,78.05306,,UG-T,WR,,,
,,1980,SEP,60.6,55.7,-2090,UG-S,I-OS,,,
,,1980,SEP,49.91333,78.89444,,UG-S,WR,,,
,,1980,SEP,46.79,48.313,-1050,UG-S,I-CV,,,
,,1980,SEP,46.771,48.304,-1050,UG-S,I-CV,,,
,,",5,6,7,",OCT,73.304,54.818,-600,UG-T,WR,,,
,,1980,OCT,73.304,54.818,,UG-T,WR,,,
,,1980,OCT,73.304,54.818,,UG-T,WR,,,
,,1980,OCT,73.304,54.818,,UG-T,WR,,,
,,1980,OCT,49.83417,78.08028,,UG-T,SE,,,
,,",5,6,7,",OCT,49.92806,78.84472,,UG-S,WR,,,
,,1980,OCT,49.92806,78.84472,,UG-S,WR,,,
,,1981,OCT,63.8,97.55,-580,UG-S,I-SS,,,
,,1981,NOV,49.73667,78.10417,,UG-T,WR,,,
,,",5,6,7,",NOV,49.73667,78.10417,,UG-T,WR,,,
,,1981,NOV,49.90194,78.84889,,UG-S,WR,,,
,,1981,NOV,49.90194,78.84889,,UG-S,WR,,,
,,1981,NOV,49.90194,78.84889,,UG-S,WR,,,
,,",5,6,7,",DEC,49.83417,78.08028,,UG-T,WR,,,
,,1981,DEC,49.83417,78.08028,,UG-T,WR,,,
,,1981,DEC,49.83417,78.08028,,UG-T,WR,,,
,,1981,DEC,49.93306,78.77833,,UG-S,WR,,,
,,1981,FEB,49.82333,78.03333,,UG-T,WR,,,
,,",5,6,7,",FEB,49.82333,78.03333,,UG-T,WR,,,
,,1981,APR,49.834,78.08,,UG-T,,,,
,,1981,APR,49.91694,78.88778,,UG-S,FS,,,
,,",5,6,8,",APR,49.91694,78.88778,,UG-S,FS,,,
,,1981,APR,49.91694,78.88778,,UG-S,FS,,,
,,1981,JUN,49.77139,78.11083,,UG-T,WE,,,
,,",5,6,8,",JUN,49.77139,78.11083,,UG-T,WR,,,
,,1981,JUL,49.95861,78.81167,,UG-S,WR,,,
,,",5,6,8,",JUL,49.95861,78.81167,,UG-S,WR,,,
,,1981,JUL,49.95861,78.81167,,UG-S,WR,,,
,,1981,JUL,53.8,104.15,-860,UG-S,I-SS,,,
,,1981,AUG,49.74028,78.03083,,UG-T,WR,,,
,,1981,AUG,49.74028,78.03083,,UG-T,WR,,,
,,",5,6,7,",AUG,49.91417,78.76139,,UG-S,WR,,,
,,1981,AUG,49.91417,78.76139,,UG-S,WR,,,
,,1981,SEP,69.2,81.65,-960,UG-S,I-SS,,,
,,1981,SEP,49.77917,78.12472,,UG-T,WR,,,
,,1981,SEP,49.77917,78.12472,,UG-T,WR,,,
,,1981,SEP,64.35,91.8,-550,UG-S,I-SS,,,
,,1981,OCT,61.55,112.85,-1500,UG-S,I-OS,,,
,,1981,OCT,73.339,54.608,,UG-T,WR,,,
,,1981,OCT,73.339,54.608,-500,UG-T,WR,,,
,,",5,6,7,",OCT,73.339,54.608,,UG-T,WR,,,
,,1981,OCT,73.339,54.608,,UG-T,WR,,,
,,1981,OCT,46.759,48.247,-975,UG-S,I-CV,,,
,,1981,OCT,46.752,48.258,-990,UG-S,I-CV,,,
,,",5,6,8,",OCT,46.766,48.288,-1100,UG-S,I-CV,,,
,,1981,OCT,46.76,48.3,-1060,UG-S,I-CV,,,
,,1981,DEC,49.93083,78.80972,,UG-S,WR,,,
,,",5,6,7,",DEC,49.93083,78.80972,,UG-S,WR,,,
,,1981,DEC,49.78111,78.035,-112,UG-T,WR,,,
,,1981,DEC,49.78111,78.035,,UG-T,WR,,,
,,1981,DEC,50.06306,78.99389,,UG-S,FS,,,
,,",5,6,8,",DEC,50.06306,78.99389,,UG-S,WR,,,
,,1981,MAR,49.82333,78.03333,,UG-T,SE,,,
,,1981,MAR,49.785,78.04056,,UG-T,WR,,,
,,1981,APR,49.823,78.033,,UG-T,,,,
,,",5,6,7,",APR,49.78556,78.08472,,UG-T,WE,,,
,,1982,MAY,49.74111,78.12028,-245,UG-T,FS,,,
,,",5,6,8,",MAY,49.74111,78.12028,-180,UG-T,WR,,,
,,1982,JUN,49.823,78.033,,UG-T,,,,
,,1982,JUN,49.925,78.89806,,UG-S,WR,,,
,,1982,JUN,49.925,78.89806,,UG-S,WR,,,
,,",5,6,7,",JUN,49.73972,78.03583,,UG-T,WR,,,
,,1982,JUL,51.363,53.306,-910,UG-S,I-CV,,,
,,1982,JUL,51.367,53.327,-920,UG-S,I-CV,,,
,,1982,JUL,51.38,53.34,-840,UG-S,I-CV,,,
,,",5,6,8,",AUG,73.354,54.974,,UG-T,WR,,,
,,1982,AUG,73.354,54.974,,UG-T,WR,,,
,,1982,AUG,73.354,54.974,,UG-T,WR,,,
,,",5,6,7,",AUG,73.354,54.974,,UG-T,PR,,,
,,1982,AUG,73.354,54.974,,UG-T,SE,,,
,,1982,SEP,49.78472,78.08417,,UG-T,WE,,,
,,1982,SEP,46.783,48.315,-1050,UG-S,I-CV,,,
,,1982,SEP,46.788,48.297,-1050,UG-S,I-CV,,,
,,",5,6,8,",SEP,46.767,48.31,-920,UG-S,I-CV,,,
,,1982,SEP,46.749,48.303,-1100,UG-S,I-CV,,,
,,1982,SEP,46.754,48.289,-950,UG-S,I-CV,,,
,,",5,6,7,",SEP,46.766,48.274,-1070,UG-S,I-CV,,,
,,1982,SEP,73.328,54.541,-500,UG-T,WR,,,
,,1982,SEP,73.328,54.541,,UG-T,WR,,,
,,1982,SEP,73.328,54.541,,UG-T,WR,,,
,,",5,6,8,",SEP,73.328,54.541,,UG-T,WE,,,
,,1982,OCT,49.92458,78.75069,,UG-S,WR,,,
,,1982,OCT,49.92458,78.75069,,UG-S,WR,,,
,,1982,OCT,49.9125,78.82167,,UG-S,WR,,,
,,1982,NOV,49.77917,78.12472,,UG-T,WR,,,
,,1982,NOV,50.05083,78.99917,,UG-S,WR,,,
,,1982,NOV,50.05083,78.99917,,UG-S,WR,,,
,,1982,NOV,49.73028,78.09583,,UG-T,WR,,,
,,1982,NOV,49.75861,78.04861,,UG-T,WR,,,
,,1982,NOV,49.75861,78.04861,,UG-T,WR,,,
,,1982,DEC,49.79,78.10917,,UG-T,FS,,,
,,1982,FEB,49.89611,78.74306,,UG-S,WR,,,
,,1982,MAR,50.05,78.95611,,UG-S,WR,,,
,,",5,6,7,",MAR,49.91111,78.92694,,UG-S,WR,,,
,,1982,APR,49.76056,78.08917,,UG-T,WR,,,
,,1982,APR,49.76056,78.08917,,UG-T,WR,,,
,,",5,6,8,",APR,49.93583,78.85056,,UG-S,WR,,,
,,1982,APR,49.93583,78.85056,,UG-S,WR,,,
,,1982,MAY,49.97889,79.00556,,UG-S,WR,,,
,,",5,6,7,",MAY,49.97889,79.00556,,UG-S,WR,,,
,,1982,JUN,49.79,78.109,,UG-T,,,,
,,1983,JUL,49.90944,78.87722,,UG-S,WR,,,
,,1983,JUL,49.90944,78.87722,,UG-S,WR,,,
,,",5,6,8,",JUL,51.358,53.319,-850,UG-S,I-CV,,,
,,1983,JUL,51.371,53.337,-960,UG-S,I-CV,,,
,,1983,JUL,51.391,53.351,-840,UG-S,I-CV,,,
,,",5,6,8,",AUG,65.05,55.1,-760,UG-S,I-SS,,,
,,1983,AUG,61.9,72.1,-725,UG-S,I-SS,,,
,,",5,6,8,",AUG,73.4,54.8,,UG-T,WE,,,
,,1983,AUG,67.75,33,-180,UG-T,I,,,
,,1983,AUG,67.75,33,-160,UG-T,I,,,
,,1983,AUG,60.3,57.1,-2065,UG-S,I-OS,,,
,,",5,6,7,",AUG,60.7,57.5,-2075,UG-S,I-OS,,,
,,1983,SEP,49.80444,78.0875,,UG-T,WE,,,
,,1983,SEP,49.80444,78.0875,,UG-T,WE,,,
,,",5,6,8,",SEP,49.80444,78.0875,,UG-T,WE,,,
,,1983,SEP,49.80444,78.0875,,UG-T,WE,,,
,,1983,SEP,55.834,87.526,-560,UG-S,I-SS,,,
,,1983,OCT,49.72944,78.08639,-106,UG-T,WE,,,
,,1983,OCT,73.355,54.99,-500,UG-T,WR,,,
,,1983,OCT,73.355,54.99,,UG-T,WR,,,
,,1983,OCT,73.355,54.99,,UG-T,WR,,,
,,1983,OCT,73.355,54.99,,UG-T,WR,,,
,,1983,OCT,49.79,78.109,,UG-T,,,,
,,1983,OCT,49.93472,78.92806,,UG-S,WR,,,
,,",5,6,8,",OCT,46.9,48.15,-850,UG-S,I-CV,,,
,,1983,OCT,46.95,48.1,-950,UG-S,I-CV,,,
,,1983,NOV,49.8125,78.05944,,UG-T,WR,,,
,,1983,NOV,49.8125,78.05944,,UG-T,WR,,,
,,1983,NOV,49.8125,78.05944,,UG-T,WR,,,
,,1983,DEC,50.00611,79.00889,,UG-S,WR,,,
,,1983,DEC,50.00611,79.00889,,UG-S,FS,,,
,,1983,DEC,49.94583,78.80861,,UG-S,WR,,,
,,1983,DEC,49.94583,78.80861,,UG-S,WR,,,
,,1983,DEC,49.88028,78.70389,,UG-S,WR,,,
,,1983,DEC,49.88028,78.70389,,UG-S,PR,,,
,,1983,FEB,49.89917,78.78056,,UG-S,WR,,,
,,",5,6,7,",FEB,49.89917,78.78056,,UG-S,WR,,,
,,1983,FEB,49.89917,78.78056,,UG-S,WR,,,
,,1983,APR,49.92667,78.88083,,UG-S,WR,,,
,,",5,6,7,",APR,49.92667,78.88083,,UG-S,WR,,,
,,1983,JUN,49.90861,78.84278,,UG-S,WR,,,
,,1983,JUN,49.90861,78.84278,,UG-S,WR,,,
,,",5,6,7,",JUN,49.92028,78.81944,,UG-S,WR,,,
,,1983,JUN,60.6,72.7,-2860,UG-S,I-OS,,,
,,1983,JUN,49.86444,78.66861,,UG-S,WR,,,
,,1983,JUN,49.86444,78.66861,,UG-S,WR,,,
,,",5,6,8,",JUL,49.75056,78.04917,,UG-T,WR,,,
,,1983,JUL,65.994,41.038,-770,UG-S,I-SS,,,
,,1983,JUL,49.80111,78.06861,,UG-T,WR,,,
,,",5,6,8,",JUL,49.94972,78.78389,,UG-S,WR,,,
,,1984,JUL,49.8186,78.0164,,UG-T,WR,,,
,,",5,6,7,",JUL,49.8186,78.0164,,UG-T,WR,,,
,,1984,JUL,49.8186,78.0164,,UG-T,SE,,,
,,",5,6,7,",JUL,49.8186,78.0164,,UG-T,SE,,,
,,1984,FEB,49.83417,78.08111,,UG-T,FS,,,
,,",5,6,7,",MAR,49.93528,78.82889,,UG-S,WR,,,
,,1984,MAR,49.93528,78.82889,,UG-S,WR,,,
,,",5,6,8,",APR,49.91806,78.78028,,UG-S,WR,,,
,,1984,APR,49.75389,78.11444,,UG-T,WR,,,
,,1984,APR,49.75389,78.11444,,UG-T,WR,,,
,,",5,6,7,",APR,49.75389,78.11444,,UG-T,WR,,,
,,1984,APR,49.87778,78.66889,,UG-S,WR,,,
,,1984,APR,49.87778,78.66889,,UG-S,WR,,,
,,",5,6,7,",APR,49.87778,78.66889,,UG-S,WR,,,
,,1984,APR,49.751,78.049,,UG-T,,,,
,,1984,APR,60.6,57.2,-2015,UG-S,I-OS,,,
,,1984,APR,60.8,57.5,-2055,UG-S,I-OS,,,
,,",5,6,7,",MAY,49.77583,78.01222,,UG-T,FS,,,
,,1984,JUN,49.83667,78.06167,,UG-T,FS,,,
,,1984,JUN,49.93528,78.74417,,UG-S,WR,,,
,,1984,JUN,49.93528,78.74417,,UG-S,WR,,,
,,1984,JUL,61.5,112.85,-1515,UG-S,I-OS,,,
,,1984,JUL,49.77583,78.01972,-267,UG-T,FS,,,
,,1984,JUL,61.45,112.8,-1520,UG-S,I-OS,,,
,,1984,AUG,49.88056,78.87472,,UG-S,WR,,,
,,1984,AUG,49.88056,78.87472,,UG-S,WR,,,
,,1984,AUG,49.88056,78.87472,,UG-S,WR,,,
,,1984,AUG,73.326,54.602,-390,UG-T,WR,,,
,,1984,AUG,73.326,54.602,,UG-T,WR,,,
,,1984,AUG,73.326,54.602,,UG-T,WR,,,
,,",5,6,8,",AUG,73.326,54.602,,UG-T,FS,,,
,,1984,AUG,73.326,54.602,,UG-T,SE,,,
,,1984,AUG,61.45,112.8,-834,UG-S,I-OS,,,
,,1984,SEP,49.80444,78.0875,,UG-T,WE,,,
,,1984,SEP,49.80444,78.0875,,UG-T,SE,,,
,,1984,OCT,47.6,56.2,-1000,UG-S,I-SS,,,
,,",5,6,8,",OCT,49.72972,78.08667,-82,UG-T,WE,,,
,,1984,NOV,49.89861,78.75806,,UG-S,WR,,,
,,1984,NOV,49.89861,78.75806,,UG-S,WR,,,
,,1984,DEC,49.96306,78.79306,,UG-S,WR,,,
,,1984,DEC,49.96306,78.79306,,UG-S,WR,,,
,,1984,DEC,49.77583,78.01222,,UG-T,FS,,,
,,1984,DEC,49.87944,78.725,,UG-S,WR,,,
,,",5,6,7,",DEC,49.87944,78.725,,UG-S,WR,,,
,,1984,FEB,49.77583,78.01972,,UG-T,WR,,,
,,1984,FEB,49.77583,78.01972,,UG-T,SE,,,
,,1984,FEB,49.77583,78.01972,,UG-T,SE,,,
,,",5,6,8,",FEB,49.93667,78.86389,,UG-S,WR,,,
,,1984,FEB,49.93667,78.86389,,UG-S,WR,,,
,,1984,APR,49.90833,78.90833,,UG-S,WR,,,
,,1984,APR,49.79028,78.10694,-124,UG-T,WE,,,
,,",5,6,7,",MAY,49.94944,78.75028,,UG-S,FS,,,
,,1984,MAY,73.314,54.553,-300,UG-T,WE,,,
,,1984,MAY,73.314,54.553,,UG-T,WE,,,
,,",5,6,7,",MAY,73.314,54.553,,UG-T,WE,,,
,,1984,JUN,50.01889,78.96056,,UG-S,WR,,,
,,1984,AUG,66.28,78.491,-830,UG-S,I-SS,,,
,,",5,6,7,",SEP,61.361,48.092,-800,UG-S,I-SS,,,
,,1984,SEP,49.87778,78.82306,,UG-S,JV,,,
,,1985,OCT,49.78,78.01722,,UG-T,WE,,,
,,",5,6,7,",NOV,50.04306,78.96889,,UG-S,WR,,,
,,1985,NOV,49.77944,78.03722,-204,UG-T,WR,,,
,,1985,NOV,49.77944,78.03722,,UG-T,FS,,,
,,1985,NOV,49.77944,78.03722,,UG-T,SE,,,
,,",5,6,7,",DEC,73.366,55.001,-400,UG-T,WR,,,
,,1985,DEC,73.366,55.001,,UG-T,WR,,,
,,1985,DEC,73.366,55.001,,UG-T,WR,,,
,,",5,6,7,",DEC,73.366,55.001,,UG-T,WE,,,
,,1985,DEC,73.366,55.001,,UG-T,SE,,,
,,1985,DEC,49.88194,78.92472,,UG-S,WR,,,
,,1985,DEC,49.88194,78.92472,,UG-S,WR,,,
,,1985,DEC,49.80111,78.06861,,UG-T,WR,,,
,,",5,6,7,",DEC,49.80111,78.06861,,UG-T,WR,,,
,,1985,JAN,49.93944,78.81944,,UG-S,WR,,,
,,1985,JAN,49.93944,78.81944,,UG-S,WR,,,
,,1985,FEB,49.91861,78.71111,,UG-S,WR,,,
,,1985,FEB,49.82778,78.05972,,UG-T,WR,,,
,,1985,JUL,49.86778,78.78028,,UG-S,WR,,,
,,",5,6,7,",SEP,50.00583,78.98556,,UG-S,WR,,,
,,1985,SEP,50.00583,78.98556,,UG-S,WR,,,
,,",5,6,8,",OCT,49.7498,78.0117,-94,UG-T,WE,,,
,,1985,OCT,49.92222,78.90833,-628,UG-S,WR,,,
,,1985,OCT,49.92222,78.90833,-592,UG-S,WR,,,
,,1985,OCT,49.92222,78.90833,-556,UG-S,WR,,,
,,1987,OCT,73.331,54.757,-600,UG-T,WR,,,
,,1987,OCT,73.331,54.757,-600,UG-T,WR,,,
,,",5,6,7,",OCT,73.331,54.757,-600,UG-T,WR,,,
,,1987,OCT,73.331,54.757,-600,UG-T,WR,,,
,,1987,OCT,73.331,54.757,-600,UG-T,WR,,,
,,",5,6,7,",OCT,73.331,54.757,-600,UG-T,WR,,,
,,1987,OCT,73.331,54.757,-600,UG-T,WR,,,
,,",6,8,9,",OCT,73.331,54.757,-600,UG-T,WR,,,
